TransactionID,CustomerID,ProductID,SaleDate,SaleAmount,Expenses,Coast,StoreID,CampaignID,
001358,001008,2085,2025-05-04,0.00,4103.00,East,403,2,
001359,001022,2006,2025-05-04,990.00,295.00,West,401,3,
001360,001045,2020,2025-05-04,1352.99,2862.00,East,403,1,
001361,001116,2095,2025-05-04,981.58,3968.00,East,403,0,
001362,001023,2098,2025-05-04,1452.58,1553.00,West,403,2,
001363,001094,2048,2025-05-04,1072.89,965.00,West,401,3,
001364,001140,2008,2025-05-04,0.00,3731.00,West,403,3,
001365,001034,2015,2025-05-04,1079.95,4551.00,West,403,2,
001366,001134,2052,2025-05-04,1316.27,1743.00,East,402,1,
001367,001156,2007,2025-05-04,1750.17,5081.00,West,401,0,
001368,001123,2092,2025-05-04,0.00,409.00,West,403,3,
001369,001155,2040,2025-05-04,27.63,1788.00,East,403,2,
001370,001033,2078,2025-05-04,568.04,36.00,West,404,3,
001371,001126,2023,2025-05-04,2254.90,2469.00,East,402,2,
001373,001119,2080,2025-05-04,0.00,3323.00,West,401,1,
001374,001157,2053,2025-05-04,1830.45,5737.00,East,404,0,
001375,001085,2044,2025-05-04,207.58,3889.00,West,402,0,
001376,001163,2025,2025-05-04,447.39,546.00,West,403,2,
001378,001196,2000,2025-05-04,0.00,3401.00,East,401,2,
001379,001087,2050,2025-05-04,168.10,4833.00,West,401,1,
001380,001049,2042,2025-05-04,670.44,1559.00,East,403,3,
001382,001039,2080,2025-05-04,665.81,814.00,East,404,2,
001383,001118,2052,2025-05-04,0.00,4473.00,East,401,2,
001384,001144,2092,2025-05-04,1446.63,4764.00,West,403,0,
001385,001053,2073,2025-05-04,1198.63,1857.00,West,403,2,
001386,001016,2019,2025-05-04,0.00,4310.00,West,403,0,
001387,001086,2048,2025-05-04,1072.89,3735.00,East,402,3,
001388,001047,2076,2025-05-04,0.00,5401.00,West,401,2,
001389,001180,2040,2025-05-04,110.53,3824.00,West,401,2,
001390,001105,2011,2025-05-04,0.00,5920.00,West,404,1,
001391,001095,2057,2025-05-04,786.56,106.00,East,403,1,
001392,001134,2038,2025-05-04,926.51,4116.00,East,402,0,
001393,001095,2004,2025-05-04,0.00,3123.00,East,402,0,
001394,001113,2064,2025-05-04,294.04,4409.00,East,401,3,
001395,001128,2019,2025-05-04,1494.29,82.00,East,402,2,
001396,001123,2093,2025-05-04,3023.76,4801.00,East,403,2,
001397,001036,2098,2025-05-04,817.07,5146.00,East,401,1,
001398,001052,2092,2025-05-04,1928.84,3257.00,East,401,3,
001399,001099,2091,2025-05-04,905.79,736.00,East,401,0,
001400,001079,2005,2025-05-04,1715.12,2606.00,West,401,2,
001401,001119,2005,2025-05-04,686.05,4608.00,West,401,2,
001402,001005,2073,2025-05-04,0.00,2501.00,East,403,1,
001403,001082,2025,2025-05-04,223.70,3071.00,West,402,2,
001404,001070,2068,2025-05-04,2460.72,4176.00,East,403,3,
001405,001171,2015,2025-05-04,0.00,4762.00,West,403,1,
001406,001040,2035,2025-05-04,899.99,461.00,West,401,0,
001407,001159,2071,2025-05-04,1660.93,5298.00,West,401,1,
001408,001138,2044,2025-05-04,0.00,973.00,East,403,2,
001409,001036,2090,2025-05-04,0.00,3800.00,West,403,1,
001410,001043,2009,2025-05-04,106.10,17.00,West,403,2,
001411,001138,2056,2025-05-04,944.50,3122.00,West,401,1,
001412,001007,2060,2025-05-04,816.76,1380.00,West,401,0,
001413,001098,2006,2025-05-04,990.00,5014.00,West,401,3,
001414,001100,2022,2025-05-04,1610.83,4915.00,West,404,2,
001415,001079,2042,2025-05-04,167.61,3933.00,West,402,0,
001417,001023,2089,2025-05-04,413.52,5732.00,West,404,0,
001419,001059,2028,2025-05-04,1531.06,3997.00,East,402,2,
001420,001093,2050,2025-05-04,298.85,3709.00,East,402,2,
001421,001083,2058,2025-05-04,2000.25,3255.00,West,404,0,
001422,001016,2060,2025-05-04,653.41,564.00,East,401,2,
001423,001122,2059,2025-05-04,1228.92,2347.00,West,402,2,
001424,001196,2044,2025-05-04,207.58,4481.00,West,402,0,
001425,001103,2091,2025-05-04,2173.90,827.00,East,401,2,
001426,001142,2083,2025-05-04,1229.06,5198.00,East,401,2,
001427,001136,2059,2025-05-04,2560.25,3906.00,West,404,3,
001428,001061,2079,2025-05-04,2566.46,1278.00,West,402,1,
001429,001123,2049,2025-05-04,751.87,809.00,East,401,2,
001430,001053,2088,2025-05-04,709.35,4021.00,West,404,3,
001431,001145,2043,2025-05-04,1572.21,225.00,West,402,1,
001432,001169,2085,2025-05-04,1210.75,562.00,West,401,3,
001433,001029,2075,2025-05-04,1249.02,1160.00,West,404,2,
001434,001142,2012,2025-05-04,1682.61,5329.00,East,404,1,
001435,001078,2051,2025-05-04,117.32,3250.00,East,401,0,
001436,001175,2076,2025-05-04,1289.71,417.00,West,404,2,
001437,001126,2082,2025-05-04,1066.40,2559.00,East,401,0,
001438,001055,2017,2025-05-04,1669.32,5585.00,East,401,1,
001439,001169,2019,2025-05-04,747.14,4962.00,West,404,2,
001440,001099,2078,2025-05-04,383.43,2542.00,West,404,1,
001441,001052,2087,2025-05-04,0.00,938.00,East,403,2,
001442,001145,2086,2025-05-04,2682.30,102.00,West,403,3,
001443,001183,2044,2025-05-04,1037.90,4048.00,East,401,0,
001444,001156,2065,2025-05-04,423.31,2633.00,West,404,1,
001445,001075,2007,2025-05-04,1166.78,3498.00,West,403,0,
001446,001000,2090,2025-05-04,143.28,2487.00,East,403,0,
001447,001072,2003,2025-05-04,0.00,4190.00,West,402,3,
001448,001179,2075,2025-05-04,1873.54,1504.00,West,404,2,
001449,001182,2048,2025-05-04,357.63,3459.00,West,404,3,
001450,001111,2069,2025-05-04,836.60,4337.00,East,402,1,
001451,001121,2017,2025-05-04,2782.20,5238.00,West,402,3,
001452,001092,2053,2025-05-04,1464.36,5116.00,West,402,2,
001453,001171,2016,2025-05-04,646.04,4702.00,West,402,0,
001454,001018,2082,2025-05-04,0.00,2832.00,East,401,1,
001455,001184,2062,2025-05-04,1672.27,4862.00,West,404,1,
001456,001021,2017,2025-05-04,463.70,4418.00,East,404,3,
001457,001178,2077,2025-05-04,505.65,1561.00,West,404,1,
001458,001116,2065,2025-05-04,470.34,1095.00,East,404,3,
001459,001098,2045,2025-05-04,280.93,3887.00,East,402,1,
001460,001108,2077,2025-05-04,1685.49,159.00,East,401,3,
001461,001187,2030,2025-05-04,509.91,3995.00,West,403,3,
001462,001139,2073,2025-05-04,499.43,3173.00,East,403,0,
001463,001009,2072,2025-05-04,0.00,2119.00,West,404,2,
001464,001028,2074,2025-05-04,3297.50,714.00,East,404,0,
001465,001036,2093,2025-05-04,0.00,3938.00,West,403,3,
001466,001132,2010,2025-05-04,0.00,440.00,West,401,1,
001467,001120,2080,2025-05-04,665.81,907.00,West,401,2,
001468,001156,2006,2025-05-04,198.00,2526.00,West,403,0,
001469,001120,2058,2025-05-04,1600.20,3622.00,East,404,2,
001470,001107,2045,2025-05-04,249.71,652.00,West,403,2,
001471,001042,2004,2025-05-04,0.00,3563.00,East,403,2,
001472,001015,2080,2025-05-04,749.03,5338.00,West,404,1,
001473,001146,2006,2025-05-04,792.00,2937.00,West,403,0,
001474,001073,2062,2025-05-04,1114.85,3753.00,West,401,1,
001475,001129,2009,2025-05-04,0.00,763.00,West,403,2,
001476,001033,2078,2025-05-04,340.82,1461.00,West,403,2,
001477,001065,2001,2025-05-04,371.12,5804.00,West,401,1,
001478,001151,2094,2025-05-04,493.35,3890.00,West,402,3,
001479,001094,2022,2025-05-04,0.00,1736.00,East,403,1,
001480,001124,2023,2025-05-04,2254.90,2821.00,East,401,2,
001481,001021,2018,2025-05-04,542.26,5918.00,East,402,3,
001482,001192,2052,2025-05-04,0.00,1905.00,West,404,1,
001483,001169,2056,2025-05-04,944.50,3048.00,West,402,1,
001484,001147,2093,2025-05-04,2267.82,309.00,East,403,0,
001486,001042,2059,2025-05-04,3072.30,5536.00,East,404,3,
001487,001077,2060,2025-05-04,1633.52,460.00,East,402,3,
001488,001174,2090,2025-05-04,286.56,728.00,East,404,3,
001489,001067,2018,2025-05-04,2169.04,2074.00,East,404,0,
001490,001073,2057,2025-05-04,349.58,1606.00,East,404,2,
001491,001135,2087,2025-05-04,318.64,128.00,East,401,0,
001492,001136,2081,2025-05-04,2238.66,1080.00,West,403,3,
001493,001156,2083,2025-05-04,1229.06,2642.00,West,403,2,
001494,001069,2034,2025-05-04,217.87,1835.00,West,401,2,
001495,001167,2074,2025-05-04,2638.00,4660.00,East,404,3,
001496,001197,2086,2025-05-04,2414.07,1552.00,West,402,1,
001497,001133,2043,2025-05-04,1397.52,3608.00,East,402,2,
001498,001140,2001,2025-05-04,1237.05,2889.00,East,401,0,
001499,001003,2052,2025-05-04,731.26,4653.00,West,401,0,
001500,001175,2057,2025-05-04,1179.85,3190.00,East,403,1,
001501,001185,2036,2025-05-04,980.91,64.00,East,403,1,
001502,001008,2003,2025-05-04,0.00,3795.00,West,401,0,
001503,001152,2084,2025-05-04,281.85,2089.00,West,402,0,
001504,001181,2015,2025-05-04,1214.95,3197.00,East,401,1,
001505,001096,2084,2025-05-04,0.00,3125.00,East,402,0,
001506,001178,2023,2025-05-04,1503.26,2707.00,East,403,2,
001507,001119,2084,2025-05-04,0.00,3339.00,West,401,3,
001508,001070,2098,2025-05-04,1452.58,5421.00,East,404,2,
001509,001065,2020,2025-05-04,300.66,3981.00,West,401,2,
001510,001198,2007,2025-05-04,2333.56,2893.00,East,404,3,
001511,001085,2007,2025-05-04,933.42,5203.00,East,403,2,
001512,001045,2056,2025-05-04,3148.32,5238.00,West,401,3,
001513,001051,2078,2025-05-04,383.43,3524.00,West,404,1,
001514,001165,2062,2025-05-04,557.42,3337.00,East,401,1,
001515,001138,2098,2025-05-04,817.07,3440.00,East,404,1,
001516,001157,2082,2025-05-04,1066.40,4496.00,West,401,3,
001517,001183,2033,2025-05-04,0.00,4626.00,East,401,0,
001518,001018,2009,2025-05-04,0.00,4982.00,East,403,3,
001519,001004,2063,2025-05-04,552.46,732.00,East,402,0,
001520,001009,2085,2025-05-04,193.72,4343.00,West,404,2,
001521,001038,2089,2025-05-04,1240.56,3009.00,West,403,3,
001523,001111,2051,2025-05-04,211.18,2947.00,West,401,1,
001525,001145,2068,2025-05-04,656.19,1032.00,West,403,2,
001526,001174,2038,2025-05-04,1853.02,3689.00,West,404,0,
001527,001161,2082,2025-05-04,213.28,4040.00,East,401,2,
001529,001194,2098,2025-05-04,2451.22,5763.00,East,403,1,
001530,001045,2070,2025-05-04,102.54,3292.00,West,401,3,
001531,001169,2024,2025-05-04,621.35,1177.00,East,403,3,
001532,001027,2080,2025-05-04,2496.78,904.00,West,403,3,
001533,001021,2080,2025-05-04,2247.10,2399.00,East,404,1,
001534,001035,2004,2025-05-04,1854.50,3414.00,East,402,0,
001535,001184,2075,2025-05-04,2341.92,1897.00,East,402,3,
001536,001099,2008,2025-05-04,66.59,5278.00,West,403,3,
001537,001136,2057,2025-05-04,1310.94,5104.00,West,401,0,
001538,001086,2007,2025-05-04,1750.17,2227.00,East,403,0,
001539,001103,2015,2025-05-04,2024.91,4159.00,East,402,3,
001540,001173,2068,2025-05-04,0.00,3081.00,East,402,1,
001541,001018,2004,2025-05-04,927.25,4649.00,East,402,3,
001542,001167,2002,2025-05-04,866.00,1439.00,East,404,0,
001543,001062,2089,2025-05-04,2067.60,4105.00,West,402,0,
001544,001044,2080,2025-05-04,665.81,2486.00,West,401,2,
001545,001024,2058,2025-05-04,2000.25,4690.00,East,402,0,
001546,001027,2014,2025-05-04,443.34,5433.00,East,404,1,
001547,001016,2025,2025-05-04,671.09,2659.00,East,404,2,
001548,001188,2086,2025-05-04,2861.12,48.00,West,404,2,
001549,001030,2087,2025-05-04,382.37,5219.00,West,402,2,
001550,001054,2097,2025-05-04,2273.67,4803.00,East,401,1,
001551,001085,2008,2025-05-04,106.54,5236.00,East,401,2,
001552,001036,2096,2025-05-04,1814.89,3293.00,West,404,1,
001553,001178,2047,2025-05-04,1004.94,1759.00,West,402,3,
001554,001062,2074,2025-05-04,1187.10,470.00,East,401,1,
001556,001004,2062,2025-05-04,2477.44,5784.00,East,401,0,
001557,001001,2022,2025-05-04,536.94,2255.00,West,401,2,
001558,001106,2088,2025-05-04,1276.83,2771.00,West,404,1,
001559,001052,2018,2025-05-04,2169.04,3695.00,West,403,3,
001560,001105,2030,2025-05-04,339.94,2968.00,West,402,0,
001561,001152,2023,2025-05-04,1879.08,627.00,West,404,0,
001562,001160,2038,2025-05-04,0.00,959.00,West,403,3,
001563,001001,2071,2025-05-04,1660.93,1839.00,East,402,1,
001564,001030,2067,2025-05-04,465.52,4707.00,East,401,2,
001565,001194,2069,2025-05-04,929.56,3300.00,West,402,3,
001566,001197,2080,2025-05-04,1331.62,5360.00,East,402,2,
001567,001013,2024,2025-05-04,335.53,2030.00,East,401,1,
001568,001175,2060,2025-05-04,735.08,1623.00,East,404,1,
001569,001040,2085,2025-05-04,484.30,5617.00,West,401,0,
001570,001165,2046,2025-05-04,60.17,5765.00,East,403,1,
001572,001011,2013,2025-05-04,1683.65,1046.00,West,401,1,
001573,001040,2003,2025-05-04,385.18,370.00,West,404,0,
001574,001018,2030,2025-05-04,135.98,2627.00,West,404,2,
001575,001107,2025,2025-05-04,754.97,2089.00,West,403,1,
001576,001199,2014,2025-05-04,0.00,2636.00,West,403,1,
001577,001025,2030,2025-05-04,0.00,3116.00,West,404,1,
001578,001096,2028,2025-05-04,2551.76,3930.00,East,401,3,
001579,001149,2062,2025-05-04,1858.08,2422.00,West,401,3,
001580,001037,2027,2025-05-04,465.50,3423.00,West,404,1,
001581,001099,2047,2025-05-04,0.00,3378.00,East,402,3,
001582,001184,2024,2025-05-04,198.83,2100.00,East,403,2,
001583,001051,2042,2025-05-04,167.61,2808.00,West,402,0,
001584,001177,2072,2025-05-04,672.48,3673.00,East,401,2,
001585,001034,2014,2025-05-04,985.20,196.00,West,404,3,
001586,001107,2021,2025-05-04,751.87,5566.00,West,403,1,
001587,001075,2077,2025-05-04,2528.24,3874.00,West,402,1,
001588,001147,2070,2025-05-04,34.18,4380.00,East,402,0,
001589,001105,2066,2025-05-04,928.91,3504.00,East,404,1,
001590,001151,2060,2025-05-04,653.41,3419.00,West,404,2,
001591,001003,2093,2025-05-04,680.35,1849.00,East,404,1,
001592,001063,2041,2025-05-04,2171.37,1286.00,East,404,1,
001593,001151,2019,2025-05-04,933.93,1447.00,East,401,3,
001594,001011,2005,2025-05-04,428.78,2337.00,West,404,0,
001595,001108,2067,2025-05-04,290.95,3166.00,East,404,3,
001596,001178,2012,2025-05-04,623.19,3961.00,West,404,3,
001597,001061,2010,2025-05-04,389.20,4641.00,West,401,3,
001598,001055,2016,2025-05-04,0.00,1523.00,East,403,2,
001599,001061,2082,2025-05-04,266.60,5374.00,East,401,0,
001600,001122,2085,2025-05-04,217.94,1210.00,West,403,1,
001601,001180,2058,2025-05-04,666.75,2065.00,West,401,3,
001602,001118,2098,2025-05-04,907.86,2261.00,West,402,3,
001603,001047,2047,2025-05-04,334.98,43.00,East,404,0,
001604,001160,2009,2025-05-04,0.00,4039.00,East,404,2,
001606,001192,2034,2025-05-04,0.00,85.00,West,402,0,
001607,001158,2042,2025-05-04,402.26,1048.00,West,401,2,
001608,001013,2014,2025-05-04,197.04,90.00,West,404,2,
001610,001093,2022,2025-05-04,604.06,569.00,West,401,1,
001611,001035,2042,2025-05-04,335.22,108.00,West,402,0,
001612,001166,2061,2025-05-04,179.93,2972.00,East,402,1,
001613,001082,2045,2025-05-04,312.14,653.00,West,403,3,
001614,001070,2006,2025-05-04,633.60,472.00,East,401,2,
001615,001088,2057,2025-05-04,436.98,2838.00,West,404,0,
001616,001120,2090,2025-05-04,214.92,4175.00,West,403,3,
001617,001158,2047,2025-05-04,904.45,5940.00,West,401,1,
001618,001117,2011,2025-05-04,0.00,4436.00,East,401,3,
001619,001045,2036,2025-05-04,217.98,4680.00,East,401,0,
001620,001042,2035,2025-05-04,809.99,5473.00,East,401,1,
001621,001127,2019,2025-05-04,933.93,4128.00,East,402,0,
001622,001075,2053,2025-05-04,2440.60,4122.00,West,402,3,
001623,001088,2053,2025-05-04,610.15,5285.00,East,404,0,
001624,001074,2024,2025-05-04,248.54,3718.00,West,401,0,
001625,001059,2066,2025-05-04,2064.24,3150.00,East,403,3,
001626,001148,2043,2025-05-04,873.45,4107.00,West,403,3,
001627,001151,2085,2025-05-04,726.45,937.00,West,404,3,
001628,001077,2072,2025-05-04,1008.72,4094.00,West,402,2,
001629,001043,2033,2025-05-04,836.25,1096.00,West,402,3,
001630,001095,2036,2025-05-04,392.36,3696.00,West,401,1,
001631,001090,2036,2025-05-04,588.55,5754.00,West,404,1,
001632,001158,2020,2025-05-04,676.49,1216.00,West,403,1,
001633,001044,2090,2025-05-04,0.00,1765.00,West,402,1,
001634,001060,2014,2025-05-04,591.12,2417.00,West,401,2,
001635,001147,2016,2025-05-04,516.83,1506.00,West,404,2,
001636,001094,2023,2025-05-04,1879.08,3303.00,West,402,0,
001637,001170,2040,2025-05-04,0.00,2901.00,West,403,1,
001638,001095,2057,2025-05-04,349.58,2643.00,West,402,2,
001639,001031,2003,2025-05-04,0.00,4507.00,East,404,3,
001640,001196,2018,2025-05-04,433.81,643.00,East,404,2,
001641,001039,2000,2025-05-04,775.45,2219.00,West,403,2,
001642,001121,2037,2025-05-04,1080.42,3466.00,East,402,3,
001643,001086,2088,2025-05-04,2837.40,1588.00,East,401,3,
001644,001010,2017,2025-05-04,1112.88,1732.00,West,401,2,
001645,001006,2051,2025-05-04,351.96,1046.00,East,402,3,
001646,001091,2011,2025-05-04,819.48,4811.00,East,403,0,
001647,001155,2082,2025-05-04,959.76,5623.00,West,402,1,
001648,001005,2098,2025-05-04,817.07,3685.00,West,403,1,
001649,001005,2010,2025-05-04,233.52,591.00,West,404,0,
001650,001131,2050,2025-05-04,747.12,3404.00,West,402,3,
001651,001081,2077,2025-05-04,1797.86,2289.00,East,401,2,
001652,001101,2018,2025-05-04,867.62,1080.00,West,404,2,
001653,001098,2047,2025-05-04,1071.94,4037.00,West,401,2,
001654,001088,2044,2025-05-04,830.32,5143.00,West,403,3,
001655,001143,2011,2025-05-04,1229.22,63.00,East,402,3,
001656,001189,2053,2025-05-04,1464.36,2687.00,West,404,2,
001657,001041,2093,2025-05-04,2267.82,1268.00,West,404,3,
001658,001035,2075,2025-05-04,1405.15,2554.00,East,401,1,
001659,001053,2038,2025-05-04,2964.83,4588.00,West,404,2,
001660,001016,2075,2025-05-04,3122.56,1240.00,West,404,0,
001661,001001,2052,2025-05-04,731.26,3009.00,West,403,3,
001662,001044,2071,2025-05-04,553.64,3548.00,West,404,1,
001663,001051,2023,2025-05-04,0.00,4628.00,East,404,2,
001664,001141,2062,2025-05-04,1486.46,3472.00,West,401,2,
001665,001149,2038,2025-05-04,926.51,1095.00,East,404,3,
001666,001057,2003,2025-05-04,2079.97,3661.00,East,401,1,
001667,001067,2038,2025-05-04,926.51,3422.00,West,404,0,
001668,001167,2085,2025-05-04,242.15,2594.00,West,403,3,
001669,001045,2062,2025-05-04,1858.08,1706.00,West,402,0,
001670,001030,2097,2025-05-04,3368.40,1208.00,West,403,3,
001671,001017,2076,2025-05-04,0.00,204.00,East,403,3,
001672,001144,2055,2025-05-04,161.82,3669.00,West,403,3,
001673,001177,2015,2025-05-04,674.97,2547.00,East,403,0,
001674,001066,2020,2025-05-04,1014.74,2961.00,East,401,1,
001675,001081,2059,2025-05-04,409.64,2283.00,East,402,2,
001676,001041,2006,2025-05-04,475.20,409.00,East,403,2,
001678,001074,2037,2025-05-04,0.00,5986.00,West,401,1,
001679,001196,2080,2025-05-04,832.26,5681.00,East,402,0,
001680,001153,2096,2025-05-04,1075.49,2033.00,West,402,2,
001681,001080,2087,2025-05-04,127.46,2106.00,West,403,2,
001682,001175,2089,2025-05-04,2067.60,1128.00,East,403,0,
001683,001136,2074,2025-05-04,593.55,1435.00,East,403,1,
001684,001003,2017,2025-05-04,1112.88,5734.00,East,403,2,
001685,001199,2062,2025-05-04,990.98,546.00,East,404,2,
001686,001041,2013,2025-05-04,1683.65,641.00,East,402,1,
001687,001128,2028,2025-05-04,0.00,4102.00,East,402,0,
001688,001106,2058,2025-05-04,1333.50,5270.00,West,401,0,
001689,001033,2002,2025-05-04,1385.60,5287.00,West,404,2,
001690,001079,2088,2025-05-04,2553.66,2899.00,West,403,1,
001691,001113,2076,2025-05-04,0.00,1995.00,West,403,1,
001692,001181,2038,2025-05-04,2779.53,4687.00,East,401,0,
001693,001056,2016,2025-05-04,872.15,4839.00,West,402,1,
001694,001078,2016,2025-05-04,872.15,1229.00,West,402,1,
001695,001020,2054,2025-05-04,1801.02,2130.00,West,401,0,
001696,001004,2099,2025-05-04,0.00,3703.00,East,404,3,
001697,001010,2025,2025-05-04,559.24,2296.00,West,401,0,
001698,001168,2065,2025-05-04,1411.02,3299.00,East,401,3,
001699,001030,2032,2025-05-04,945.60,4617.00,West,401,0,
001700,001077,2085,2025-05-04,0.00,2623.00,East,401,0,
001701,001005,2015,2025-05-04,0.00,609.00,West,402,1,
001702,001047,2085,2025-05-04,242.15,2203.00,East,403,0,
001703,001023,2018,2025-05-04,0.00,714.00,West,403,2,
001704,001090,2020,2025-05-04,751.66,4996.00,East,402,0,
001705,001025,2074,2025-05-04,593.55,5028.00,West,401,1,
001706,001183,2024,2025-05-04,335.53,3640.00,East,403,1,
001708,001054,2064,2025-05-04,235.23,5035.00,East,404,2,
001710,001172,2013,2025-05-04,2244.86,2734.00,West,402,2,
001711,001097,2054,2025-05-04,810.46,3983.00,East,402,1,
001712,001104,2014,2025-05-04,246.30,980.00,East,403,0,
001713,001119,2014,2025-05-04,1231.50,3029.00,East,402,3,
001714,001195,2046,2025-05-04,100.29,4723.00,East,403,0,
001715,001021,2041,2025-05-04,0.00,4899.00,West,404,0,
001716,001098,2036,2025-05-04,0.00,4183.00,West,404,2,
001717,001175,2056,2025-05-04,2098.88,120.00,West,402,3,
001718,001074,2054,2025-05-04,2701.53,4410.00,East,402,0,
001719,001121,2086,2025-05-04,3218.76,1114.00,West,403,1,
001720,001003,2086,2025-05-04,1788.20,5432.00,West,404,0,
001721,001101,2056,2025-05-04,524.72,709.00,East,401,0,
001722,001036,2050,2025-05-04,747.12,2973.00,West,404,0,
001723,001189,2021,2025-05-04,1336.66,3145.00,West,401,2,
001724,001050,2043,2025-05-04,873.45,862.00,East,402,3,
001725,001031,2029,2025-05-04,40.53,1908.00,West,404,3,
001726,001071,2097,2025-05-04,2526.30,1471.00,East,403,3,
001727,001091,2060,2025-05-04,1225.14,2160.00,East,404,3,
001728,001130,2035,2025-05-04,899.99,5843.00,West,402,3,
001729,001027,2015,2025-05-04,0.00,1714.00,East,403,3,
001730,001127,2029,2025-05-04,40.53,3401.00,East,402,0,
001731,001025,2094,2025-05-04,1973.40,5984.00,West,401,0,
001733,001097,2077,2025-05-04,2022.59,2758.00,West,403,1,
001734,001077,2079,2025-05-04,1901.08,1923.00,West,401,0,
001735,001169,2096,2025-05-04,672.18,1880.00,West,404,3,
001736,001051,2037,2025-05-04,1800.70,380.00,West,404,3,
001737,001129,2033,2025-05-04,1672.50,3165.00,East,403,0,
001738,001195,2004,2025-05-04,2781.75,801.00,East,404,0,
001739,001098,2057,2025-05-04,1310.94,615.00,East,403,3,
001740,001113,2058,2025-05-04,2000.25,4760.00,West,401,0,
001741,001045,2071,2025-05-04,0.00,3659.00,West,403,1,
001742,001125,2055,2025-05-04,86.30,2215.00,East,402,2,
001743,001183,2049,2025-05-04,1879.68,4226.00,East,404,0,
001744,001145,2086,2025-05-04,2682.30,4922.00,West,404,3,
001745,001121,2071,2025-05-04,1845.48,4439.00,East,402,0,
001746,001100,2033,2025-05-04,2508.75,2265.00,West,404,3,
001747,001157,2086,2025-05-04,1430.56,5297.00,East,403,2,
001748,001082,2007,2025-05-04,1750.17,3042.00,West,401,0,
001749,001032,2046,2025-05-04,167.15,4906.00,East,403,0,
001750,001195,2080,2025-05-04,3329.04,4307.00,West,403,3,
001751,001024,2054,2025-05-04,0.00,860.00,West,403,2,
001752,001105,2044,2025-05-04,373.64,5454.00,West,401,1,
001753,001063,2030,2025-05-04,509.91,2380.00,East,403,0,
001754,001176,2008,2025-05-04,133.18,4391.00,East,403,0,
001755,001086,2021,2025-05-04,2004.98,5703.00,East,401,2,
001756,001009,2058,2025-05-04,2000.25,3520.00,West,404,3,
001757,001068,2002,2025-05-04,0.00,5229.00,West,404,0,
001758,001081,2048,2025-05-04,572.21,797.00,East,404,2,
001759,001146,2012,2025-05-04,623.19,1682.00,West,404,0,
001760,001176,2086,2025-05-04,1430.56,4039.00,West,402,2,
001761,001127,2064,2025-05-04,529.27,1903.00,East,403,1,
001763,001051,2063,2025-05-04,0.00,2997.00,East,401,1,
001764,001073,2033,2025-05-04,1338.00,1271.00,East,401,2,
001765,001146,2051,2025-05-04,0.00,5563.00,East,402,0,
001766,001183,2074,2025-05-04,0.00,4978.00,West,401,2,
001767,001069,2008,2025-05-04,66.59,2190.00,East,404,3,
001768,001053,2044,2025-05-04,332.13,3081.00,East,401,2,
001769,001129,2038,2025-05-04,0.00,2273.00,East,404,2,
001770,001051,2053,2025-05-04,488.12,3151.00,East,404,2,
001771,001159,2065,2025-05-04,1693.22,1173.00,East,404,1,
001772,001004,2080,2025-05-04,3329.04,3960.00,West,402,3,
001773,001054,2084,2025-05-04,901.92,657.00,West,404,2,
001774,001163,2068,2025-05-04,1640.48,1441.00,East,404,0,
001775,001133,2025,2025-05-04,838.86,4791.00,West,403,3,
001776,001037,2030,2025-05-04,271.95,4917.00,East,402,2,
001777,001111,2052,2025-05-04,731.26,1560.00,East,403,0,
001778,001162,2026,2025-05-04,169.25,5856.00,East,404,2,
001779,001073,2082,2025-05-04,213.28,1596.00,West,402,2,
001780,001175,2076,2025-05-04,806.07,3641.00,West,402,3,
001781,001061,2014,2025-05-04,665.01,4782.00,East,402,1,
001782,001007,2031,2025-05-04,1695.90,743.00,West,403,3,
001783,001124,2071,2025-05-04,1845.48,3526.00,West,404,3,
001784,001165,2004,2025-05-04,1669.05,3453.00,West,402,1,
001785,001069,2017,2025-05-04,0.00,376.00,East,401,2,
001786,001071,2084,2025-05-04,281.85,919.00,West,402,0,
001787,001184,2062,2025-05-04,2477.44,1548.00,West,401,0,
001788,001021,2040,2025-05-04,69.08,4616.00,East,403,0,
001789,001104,2046,2025-05-04,167.15,1385.00,West,401,3,
001790,001185,2017,2025-05-04,1854.80,3571.00,West,402,0,
001791,001146,2094,2025-05-04,789.36,93.00,West,401,2,
001792,001127,2011,2025-05-04,409.74,5616.00,West,402,0,
001793,001197,2040,2025-05-04,138.16,5660.00,East,403,3,
001794,001191,2095,2025-05-04,1963.16,4984.00,West,402,3,
001795,001055,2018,2025-05-04,488.03,4821.00,East,401,1,
001796,001054,2035,2025-05-04,899.99,970.00,East,404,3,
001798,001136,2047,2025-05-04,267.98,3801.00,West,401,2,
001799,001139,2054,2025-05-04,3241.84,1371.00,East,404,1,
001800,001071,2018,2025-05-04,0.00,2204.00,East,403,3,
001801,001183,2047,2025-05-04,1004.94,3443.00,West,403,0,
001802,001165,2077,2025-05-04,1685.49,4350.00,East,401,0,
001803,001176,2085,2025-05-04,581.16,5584.00,East,402,2,
001804,001141,2049,2025-05-04,1503.74,4379.00,East,403,2,
001805,001175,2015,2025-05-04,674.97,2902.00,West,402,3,
001806,001099,2001,2025-05-04,0.00,2114.00,East,404,2,
001807,001077,2011,2025-05-04,655.58,1595.00,East,402,2,
001808,001053,2020,2025-05-04,601.33,4112.00,East,404,2,
001809,001196,2082,2025-05-04,533.20,4545.00,West,404,0,
